algorithm,n_rounds,opponent_type,reward_sum,agent_final_reward
QAlegAATr,30.csv,greedyneg,56.0,-80.0
QAlegAATr,30.csv,greedyneg,56.0,-80.0
QAlegAATr,30.csv,greedyneg,56.0,-80.0
QAlegAATr,30.csv,greedyneg,56.0,-80.0
QAlegAATr,30.csv,greedyneg,56.0,-80.0
AlegAATr,60.csv,cooppunish,228.0,14.0
AlegAATr,60.csv,cooppunish,228.0,14.0
AlegAATr,60.csv,cooppunish,228.0,14.0
AlegAATr,60.csv,cooppunish,228.0,14.0
AlegAATr,60.csv,cooppunish,228.0,14.0
MADQN,40.csv,bullypunish,-76.0,-42.0
MADQN,40.csv,bullypunish,-76.0,-42.0
MADQN,40.csv,bullypunish,-76.0,-42.0
MADQN,40.csv,bullypunish,-76.0,-42.0
MADQN,40.csv,bullypunish,-76.0,-42.0
SMAlegAATr,20.csv,minimax,40.0,-60.0
SMAlegAATr,20.csv,minimax,40.0,-60.0
SMAlegAATr,20.csv,minimax,40.0,-60.0
SMAlegAATr,20.csv,minimax,40.0,-60.0
SMAlegAATr,20.csv,minimax,40.0,-60.0
DQN,20.csv,selfplay,-40.0,-20.0
DQN,20.csv,selfplay,-40.0,-20.0
DQN,20.csv,selfplay,-40.0,-20.0
DQN,20.csv,selfplay,-40.0,-20.0
DQN,20.csv,selfplay,-40.0,-20.0
QAlegAATr,20.csv,greedyneg,36.0,-50.0
QAlegAATr,20.csv,greedyneg,36.0,-50.0
QAlegAATr,20.csv,greedyneg,36.0,-50.0
QAlegAATr,20.csv,greedyneg,36.0,-50.0
QAlegAATr,20.csv,greedyneg,36.0,-50.0
MADQN,50.csv,bullypunish,-96.0,-52.0
MADQN,50.csv,bullypunish,-96.0,-52.0
MADQN,50.csv,bullypunish,-96.0,-52.0
MADQN,50.csv,bullypunish,-96.0,-52.0
MADQN,50.csv,bullypunish,-96.0,-52.0
QAlegAATr,10.csv,selfplay,28.0,14.0
QAlegAATr,10.csv,selfplay,28.0,14.0
QAlegAATr,10.csv,selfplay,28.0,14.0
QAlegAATr,10.csv,selfplay,28.0,14.0
QAlegAATr,10.csv,selfplay,28.0,14.0
SMAlegAATr,30.csv,minimax,60.0,-90.0
SMAlegAATr,30.csv,minimax,60.0,-90.0
SMAlegAATr,30.csv,minimax,60.0,-90.0
SMAlegAATr,30.csv,minimax,60.0,-90.0
SMAlegAATr,30.csv,minimax,60.0,-90.0
DQN,30.csv,selfplay,-60.0,-30.0
DQN,30.csv,selfplay,-60.0,-30.0
DQN,30.csv,selfplay,-60.0,-30.0
DQN,30.csv,selfplay,-60.0,-30.0
DQN,30.csv,selfplay,-60.0,-30.0
RDQN,50.csv,eee,-48.0,28.0
RDQN,50.csv,eee,-24.0,64.0
RDQN,50.csv,eee,-32.0,52.0
RDQN,50.csv,eee,-28.0,58.0
RDQN,50.csv,eee,-40.0,40.0
SOAleqgAATr,50.csv,bullied,100.0,250.0
SOAleqgAATr,50.csv,bullied,100.0,250.0
SOAleqgAATr,50.csv,bullied,100.0,250.0
SOAleqgAATr,50.csv,bullied,100.0,250.0
SOAleqgAATr,50.csv,bullied,100.0,250.0
RawO,10.csv,coop,28.0,46.0
RawO,10.csv,coop,28.0,46.0
RawO,10.csv,coop,28.0,46.0
RawO,10.csv,coop,28.0,46.0
RawO,10.csv,coop,28.0,46.0
RawO,10.csv,selfplay,-20.0,-10.0
RawO,10.csv,selfplay,-20.0,-10.0
RawO,10.csv,selfplay,-20.0,-10.0
RawO,10.csv,selfplay,-20.0,-10.0
RawO,10.csv,selfplay,-20.0,-10.0
RawO,40.csv,minimax,-80.0,-40.0
RawO,40.csv,minimax,-80.0,-40.0
RawO,40.csv,minimax,-80.0,-40.0
RawO,40.csv,minimax,-80.0,-40.0
RawO,40.csv,minimax,-80.0,-40.0
AleqgAATr,40.csv,eee,0.0,-80.0
AleqgAATr,40.csv,eee,88.0,44.0
AleqgAATr,40.csv,eee,0.0,-80.0
AleqgAATr,40.csv,eee,0.0,-80.0
AleqgAATr,40.csv,eee,164.0,158.0
QAlegAATr,30.csv,roundnum2,64.0,-60.0
QAlegAATr,30.csv,roundnum2,56.0,-80.0
QAlegAATr,30.csv,roundnum2,56.0,-56.0
QAlegAATr,30.csv,roundnum2,64.0,-68.0
QAlegAATr,30.csv,roundnum2,60.0,-66.0
AleqgAATr,30.csv,coopgreedy,68.0,34.0
AleqgAATr,30.csv,coopgreedy,112.0,100.0
AleqgAATr,30.csv,coopgreedy,96.0,76.0
AleqgAATr,30.csv,coopgreedy,92.0,70.0
AleqgAATr,30.csv,coopgreedy,108.0,94.0
SMAlegAATr,50.csv,coopgreedy,84.0,146.0
SMAlegAATr,50.csv,coopgreedy,84.0,170.0
SMAlegAATr,50.csv,coopgreedy,140.0,70.0
SMAlegAATr,50.csv,coopgreedy,68.0,162.0
SMAlegAATr,50.csv,coopgreedy,84.0,162.0
QAlegAATr,50.csv,spp,184.0,16.0
QAlegAATr,50.csv,spp,96.0,-148.0
QAlegAATr,50.csv,spp,96.0,-148.0
QAlegAATr,50.csv,spp,100.0,250.0
QAlegAATr,50.csv,spp,96.0,-148.0
DQN,30.csv,cooppunish,0.0,60.0
DQN,30.csv,cooppunish,0.0,60.0
DQN,30.csv,cooppunish,0.0,60.0
DQN,30.csv,cooppunish,0.0,60.0
DQN,30.csv,cooppunish,0.0,60.0
QAlegAATr,10.csv,cooppunish,24.0,16.0
QAlegAATr,10.csv,cooppunish,24.0,16.0
QAlegAATr,10.csv,cooppunish,24.0,16.0
QAlegAATr,10.csv,cooppunish,24.0,16.0
QAlegAATr,10.csv,cooppunish,24.0,16.0
MADQN,50.csv,spp,104.0,248.0
MADQN,50.csv,spp,-96.0,-52.0
MADQN,50.csv,spp,8.0,104.0
MADQN,50.csv,spp,-96.0,-52.0
MADQN,50.csv,spp,104.0,248.0
QAlegAATr,40.csv,coop,80.0,200.0
QAlegAATr,40.csv,coop,80.0,200.0
QAlegAATr,40.csv,coop,80.0,200.0
QAlegAATr,40.csv,coop,80.0,200.0
QAlegAATr,40.csv,coop,80.0,200.0
DQN,50.csv,random,20.0,130.0
DQN,50.csv,random,0.0,100.0
DQN,50.csv,random,16.0,124.0
DQN,50.csv,random,4.0,106.0
DQN,50.csv,random,28.0,142.0
DQN,20.csv,roundnum2,-40.0,-20.0
DQN,20.csv,roundnum2,-40.0,-20.0
DQN,20.csv,roundnum2,-40.0,-20.0
DQN,20.csv,roundnum2,-40.0,-20.0
DQN,20.csv,roundnum2,-40.0,-20.0
DQN,30.csv,greedyneg,56.0,144.0
DQN,30.csv,greedyneg,56.0,144.0
DQN,30.csv,greedyneg,56.0,144.0
DQN,30.csv,greedyneg,56.0,144.0
DQN,30.csv,greedyneg,56.0,144.0
RDQN,30.csv,bullypunish,-60.0,-30.0
RDQN,30.csv,bullypunish,-60.0,-30.0
RDQN,30.csv,bullypunish,-60.0,-30.0
RDQN,30.csv,bullypunish,-60.0,-30.0
RDQN,30.csv,bullypunish,-60.0,-30.0
RAlegAATr,60.csv,eee,-32.0,72.0
RAlegAATr,60.csv,eee,-8.0,108.0
RAlegAATr,60.csv,eee,-8.0,108.0
RAlegAATr,60.csv,eee,-20.0,90.0
RAlegAATr,60.csv,eee,8.0,132.0
SMAlegAATr,20.csv,cfr,40.0,-60.0
SMAlegAATr,20.csv,cfr,40.0,-60.0
SMAlegAATr,20.csv,cfr,40.0,-60.0
SMAlegAATr,20.csv,cfr,40.0,-60.0
SMAlegAATr,20.csv,cfr,40.0,-60.0
QAlegAATr,10.csv,bullied,20.0,50.0
QAlegAATr,10.csv,bullied,20.0,50.0
QAlegAATr,10.csv,bullied,20.0,50.0
QAlegAATr,10.csv,bullied,20.0,50.0
QAlegAATr,10.csv,bullied,20.0,50.0
RDQN,20.csv,bullied,40.0,100.0
RDQN,20.csv,bullied,40.0,100.0
RDQN,20.csv,bullied,40.0,100.0
RDQN,20.csv,bullied,40.0,100.0
RDQN,20.csv,bullied,40.0,100.0
RawO,10.csv,eee,20.0,18.0
RawO,10.csv,eee,0.0,4.0
RawO,10.csv,eee,28.0,38.0
RawO,10.csv,eee,-20.0,-10.0
RawO,10.csv,eee,0.0,4.0
AlegAATr,20.csv,coop,92.0,74.0
AlegAATr,20.csv,coop,92.0,74.0
AlegAATr,20.csv,coop,92.0,74.0
AlegAATr,20.csv,coop,92.0,74.0
AlegAATr,20.csv,coop,92.0,74.0
SMAlegAATr,30.csv,bbl,-20.0,-42.0
SMAlegAATr,30.csv,bbl,60.0,-90.0
SMAlegAATr,30.csv,bbl,-20.0,-42.0
SMAlegAATr,30.csv,bbl,-20.0,-42.0
SMAlegAATr,30.csv,bbl,60.0,-90.0
DQN,30.csv,eee,-8.0,48.0
DQN,30.csv,eee,-16.0,36.0
DQN,30.csv,eee,-20.0,30.0
DQN,30.csv,eee,-12.0,42.0
DQN,30.csv,eee,-12.0,42.0
RAlegAATr,20.csv,cooppunish,0.0,40.0
RAlegAATr,20.csv,cooppunish,0.0,40.0
RAlegAATr,20.csv,cooppunish,0.0,40.0
RAlegAATr,20.csv,cooppunish,0.0,40.0
RAlegAATr,20.csv,cooppunish,0.0,40.0
AleqgAATr,40.csv,spp,0.0,-80.0
AleqgAATr,40.csv,spp,0.0,-80.0
AleqgAATr,40.csv,spp,0.0,-80.0
AleqgAATr,40.csv,spp,164.0,158.0
AleqgAATr,40.csv,spp,0.0,-80.0
AleqgAATr,60.csv,roundnum2,76.0,-6.0
AleqgAATr,60.csv,roundnum2,92.0,18.0
AleqgAATr,60.csv,roundnum2,96.0,24.0
AleqgAATr,60.csv,roundnum2,92.0,10.0
AleqgAATr,60.csv,roundnum2,68.0,-18.0
AlegAATr,50.csv,minimax,92.0,-146.0
AlegAATr,50.csv,minimax,92.0,-146.0
AlegAATr,50.csv,minimax,92.0,-146.0
AlegAATr,50.csv,minimax,92.0,-146.0
AlegAATr,50.csv,minimax,92.0,-146.0
RDQN,50.csv,spp,100.0,250.0
RDQN,50.csv,spp,-100.0,-50.0
RDQN,50.csv,spp,0.0,100.0
RDQN,50.csv,spp,-100.0,-50.0
RDQN,50.csv,spp,100.0,250.0
SMAlegAATr,20.csv,random,48.0,40.0
SMAlegAATr,20.csv,random,20.0,6.0
SMAlegAATr,20.csv,random,32.0,16.0
SMAlegAATr,20.csv,random,36.0,-2.0
SMAlegAATr,20.csv,random,24.0,12.0
RawO,30.csv,roundnum,56.0,104.0
RawO,30.csv,roundnum,56.0,104.0
RawO,30.csv,roundnum,56.0,104.0
RawO,30.csv,roundnum,56.0,104.0
RawO,30.csv,roundnum,56.0,104.0
RawO,10.csv,spp,-20.0,-10.0
RawO,10.csv,spp,28.0,46.0
RawO,10.csv,spp,-20.0,-10.0
RawO,10.csv,spp,20.0,18.0
RawO,10.csv,spp,-20.0,-10.0
RawO,30.csv,roundnum2,-32.0,-20.0
RawO,30.csv,roundnum2,-32.0,-12.0
RawO,30.csv,roundnum2,-36.0,-18.0
RawO,30.csv,roundnum2,-28.0,-6.0
RawO,30.csv,roundnum2,-32.0,-20.0
RAlegAATr,50.csv,minimax,-100.0,-50.0
RAlegAATr,50.csv,minimax,-100.0,-50.0
RAlegAATr,50.csv,minimax,-100.0,-50.0
RAlegAATr,50.csv,minimax,-100.0,-50.0
RAlegAATr,50.csv,minimax,-100.0,-50.0
DQN,30.csv,spp,0.0,60.0
DQN,30.csv,spp,60.0,150.0
DQN,30.csv,spp,0.0,60.0
DQN,30.csv,spp,-60.0,-30.0
DQN,30.csv,spp,-60.0,-30.0
AlegAATr,60.csv,bbl,120.0,-172.0
AlegAATr,60.csv,bbl,112.0,-176.0
AlegAATr,60.csv,bbl,112.0,-176.0
AlegAATr,60.csv,bbl,112.0,-176.0
AlegAATr,60.csv,bbl,112.0,-176.0
RAlegAATr,60.csv,spp,120.0,300.0
RAlegAATr,60.csv,spp,120.0,300.0
RAlegAATr,60.csv,spp,0.0,120.0
RAlegAATr,60.csv,spp,0.0,120.0
RAlegAATr,60.csv,spp,-120.0,-60.0
SMAlegAATr,50.csv,roundnum,24.0,80.0
SMAlegAATr,50.csv,roundnum,24.0,80.0
SMAlegAATr,50.csv,roundnum,24.0,80.0
SMAlegAATr,50.csv,roundnum,24.0,80.0
SMAlegAATr,50.csv,roundnum,24.0,80.0
MADQN,50.csv,eee,-44.0,26.0
MADQN,50.csv,eee,-48.0,20.0
MADQN,50.csv,eee,-44.0,26.0
MADQN,50.csv,eee,8.0,104.0
MADQN,50.csv,eee,-28.0,50.0
AlegAATr,50.csv,selfplay,244.0,122.0
AlegAATr,50.csv,selfplay,244.0,122.0
AlegAATr,50.csv,selfplay,244.0,122.0
AlegAATr,50.csv,selfplay,244.0,122.0
AlegAATr,50.csv,selfplay,244.0,122.0
RawO,60.csv,coopgreedy,92.0,210.0
RawO,60.csv,coopgreedy,96.0,200.0
RawO,60.csv,coopgreedy,80.0,144.0
RawO,60.csv,coopgreedy,100.0,222.0
RawO,60.csv,coopgreedy,72.0,172.0
QAlegAATr,50.csv,eee,92.0,-122.0
QAlegAATr,50.csv,eee,96.0,-148.0
QAlegAATr,50.csv,eee,96.0,-148.0
QAlegAATr,50.csv,eee,96.0,-148.0
QAlegAATr,50.csv,eee,104.0,-64.0
QAlegAATr,30.csv,roundnum,52.0,106.0
QAlegAATr,30.csv,roundnum,52.0,106.0
QAlegAATr,30.csv,roundnum,52.0,106.0
QAlegAATr,30.csv,roundnum,52.0,106.0
QAlegAATr,30.csv,roundnum,52.0,106.0
RAlegAATr,60.csv,roundnum2,-36.0,66.0
RAlegAATr,60.csv,roundnum2,-64.0,24.0
RAlegAATr,60.csv,roundnum2,-40.0,60.0
RAlegAATr,60.csv,roundnum2,-28.0,78.0
RAlegAATr,60.csv,roundnum2,-52.0,42.0
RawO,20.csv,greedyneg,44.0,90.0
RawO,20.csv,greedyneg,44.0,90.0
RawO,20.csv,greedyneg,44.0,90.0
RawO,20.csv,greedyneg,44.0,90.0
RawO,20.csv,greedyneg,44.0,90.0
DQN,10.csv,roundnum,20.0,50.0
DQN,10.csv,roundnum,20.0,50.0
DQN,10.csv,roundnum,20.0,50.0
DQN,10.csv,roundnum,20.0,50.0
DQN,10.csv,roundnum,20.0,50.0
DQN,60.csv,bullypunish,-120.0,-60.0
DQN,60.csv,bullypunish,-120.0,-60.0
DQN,60.csv,bullypunish,-120.0,-60.0
DQN,60.csv,bullypunish,-120.0,-60.0
DQN,60.csv,bullypunish,-120.0,-60.0
AlegAATr,50.csv,coopgreedy,88.0,144.0
AlegAATr,50.csv,coopgreedy,112.0,148.0
AlegAATr,50.csv,coopgreedy,136.0,128.0
AlegAATr,50.csv,coopgreedy,172.0,142.0
AlegAATr,50.csv,coopgreedy,108.0,134.0
RDQN,40.csv,roundnum,16.0,104.0
RDQN,40.csv,roundnum,16.0,104.0
RDQN,40.csv,roundnum,16.0,104.0
RDQN,40.csv,roundnum,16.0,104.0
RDQN,40.csv,roundnum,16.0,104.0
SMAlegAATr,60.csv,bullypunish,120.0,-180.0
SMAlegAATr,60.csv,bullypunish,120.0,-180.0
SMAlegAATr,60.csv,bullypunish,120.0,-180.0
SMAlegAATr,60.csv,bullypunish,120.0,-180.0
SMAlegAATr,60.csv,bullypunish,120.0,-180.0
AlegAATr,40.csv,bullied,180.0,150.0
AlegAATr,40.csv,bullied,180.0,150.0
AlegAATr,40.csv,bullied,180.0,150.0
AlegAATr,40.csv,bullied,180.0,150.0
AlegAATr,40.csv,bullied,180.0,150.0
AlegAATr,20.csv,bullypunish,32.0,-56.0
AlegAATr,20.csv,bullypunish,32.0,-56.0
AlegAATr,20.csv,bullypunish,32.0,-56.0
AlegAATr,20.csv,bullypunish,32.0,-56.0
AlegAATr,20.csv,bullypunish,32.0,-56.0
RAlegAATr,20.csv,cfr,-40.0,-20.0
RAlegAATr,20.csv,cfr,-40.0,-20.0
RAlegAATr,20.csv,cfr,-40.0,-20.0
RAlegAATr,20.csv,cfr,-40.0,-20.0
RAlegAATr,20.csv,cfr,-40.0,-20.0
DQN,60.csv,bbl,-116.0,-54.0
DQN,60.csv,bbl,-120.0,-60.0
DQN,60.csv,bbl,-120.0,-60.0
DQN,60.csv,bbl,-120.0,-60.0
DQN,60.csv,bbl,-120.0,-60.0
AlegAATr,30.csv,spp,108.0,14.0
AlegAATr,30.csv,spp,144.0,108.0
AlegAATr,30.csv,spp,108.0,14.0
AlegAATr,30.csv,spp,52.0,-86.0
AlegAATr,30.csv,spp,52.0,-86.0
SMAlegAATr,60.csv,eee,100.0,214.0
SMAlegAATr,60.csv,eee,20.0,-98.0
SMAlegAATr,60.csv,eee,64.0,160.0
SMAlegAATr,60.csv,eee,76.0,178.0
SMAlegAATr,60.csv,eee,72.0,172.0
RawO,40.csv,bbl,80.0,-112.0
RawO,40.csv,bbl,-80.0,-40.0
RawO,40.csv,bbl,-80.0,-40.0
RawO,40.csv,bbl,-80.0,-40.0
RawO,40.csv,bbl,80.0,-112.0
RawO,50.csv,cfr,-100.0,-50.0
RawO,50.csv,cfr,-100.0,-50.0
RawO,50.csv,cfr,-100.0,-50.0
RawO,50.csv,cfr,-100.0,-50.0
RawO,50.csv,cfr,-100.0,-50.0
AleqgAATr,10.csv,cooppunish,28.0,14.0
AleqgAATr,10.csv,cooppunish,28.0,14.0
AleqgAATr,10.csv,cooppunish,28.0,14.0
AleqgAATr,10.csv,cooppunish,28.0,14.0
AleqgAATr,10.csv,cooppunish,28.0,14.0
RAlegAATr,30.csv,bbl,-56.0,-24.0
RAlegAATr,30.csv,bbl,-60.0,-30.0
RAlegAATr,30.csv,bbl,-56.0,-24.0
RAlegAATr,30.csv,bbl,-56.0,-24.0
RAlegAATr,30.csv,bbl,-60.0,-30.0
AlegAATr,60.csv,roundnum2,148.0,-50.0
AlegAATr,60.csv,roundnum2,164.0,-26.0
AlegAATr,60.csv,roundnum2,160.0,-72.0
AlegAATr,60.csv,roundnum2,168.0,-52.0
AlegAATr,60.csv,roundnum2,176.0,-64.0
MADQN,40.csv,roundnum,20.0,102.0
MADQN,40.csv,roundnum,20.0,102.0
MADQN,40.csv,roundnum,20.0,102.0
MADQN,40.csv,roundnum,20.0,102.0
MADQN,40.csv,roundnum,20.0,102.0
RAlegAATr,40.csv,bullied,80.0,200.0
RAlegAATr,40.csv,bullied,80.0,200.0
RAlegAATr,40.csv,bullied,80.0,200.0
RAlegAATr,40.csv,bullied,80.0,200.0
RAlegAATr,40.csv,bullied,80.0,200.0
RAlegAATr,60.csv,roundnum,-24.0,84.0
RAlegAATr,60.csv,roundnum,-24.0,84.0
RAlegAATr,60.csv,roundnum,-24.0,84.0
RAlegAATr,60.csv,roundnum,-24.0,84.0
RAlegAATr,60.csv,roundnum,-24.0,84.0
SOAleqgAATr,50.csv,coopgreedy,220.0,86.0
SOAleqgAATr,50.csv,coopgreedy,172.0,102.0
SOAleqgAATr,50.csv,coopgreedy,200.0,96.0
SOAleqgAATr,50.csv,coopgreedy,128.0,116.0
SOAleqgAATr,50.csv,coopgreedy,172.0,150.0
MADQN,40.csv,roundnum2,-44.0,6.0
MADQN,40.csv,roundnum2,-48.0,0.0
MADQN,40.csv,roundnum2,-52.0,-6.0
MADQN,40.csv,roundnum2,-36.0,18.0
MADQN,40.csv,roundnum2,-40.0,12.0
MADQN,20.csv,coopgreedy,20.0,62.0
MADQN,20.csv,coopgreedy,32.0,80.0
MADQN,20.csv,coopgreedy,24.0,68.0
MADQN,20.csv,coopgreedy,20.0,62.0
MADQN,20.csv,coopgreedy,20.0,62.0
DQN,10.csv,coopgreedy,4.0,26.0
DQN,10.csv,coopgreedy,8.0,32.0
DQN,10.csv,coopgreedy,16.0,44.0
DQN,10.csv,coopgreedy,0.0,20.0
DQN,10.csv,coopgreedy,12.0,38.0
RDQN,10.csv,cfr,-20.0,-10.0
RDQN,10.csv,cfr,-20.0,-10.0
RDQN,10.csv,cfr,-20.0,-10.0
RDQN,10.csv,cfr,-20.0,-10.0
RDQN,10.csv,cfr,-20.0,-10.0
AleqgAATr,20.csv,coop,84.0,78.0
AleqgAATr,20.csv,coop,84.0,78.0
AleqgAATr,20.csv,coop,84.0,78.0
AleqgAATr,20.csv,coop,84.0,78.0
AleqgAATr,20.csv,coop,84.0,78.0
QAlegAATr,30.csv,coopgreedy,48.0,108.0
QAlegAATr,30.csv,coopgreedy,56.0,112.0
QAlegAATr,30.csv,coopgreedy,56.0,80.0
QAlegAATr,30.csv,coopgreedy,56.0,80.0
QAlegAATr,30.csv,coopgreedy,64.0,68.0
AleqgAATr,10.csv,bbl,0.0,-20.0
AleqgAATr,10.csv,bbl,0.0,-20.0
AleqgAATr,10.csv,bbl,8.0,-16.0
AleqgAATr,10.csv,bbl,8.0,-16.0
AleqgAATr,10.csv,bbl,8.0,-16.0
DQN,60.csv,coop,120.0,300.0
DQN,60.csv,coop,120.0,300.0
DQN,60.csv,coop,120.0,300.0
DQN,60.csv,coop,120.0,300.0
DQN,60.csv,coop,120.0,300.0
AleqgAATr,50.csv,bullypunish,0.0,-100.0
AleqgAATr,50.csv,bullypunish,0.0,-100.0
AleqgAATr,50.csv,bullypunish,0.0,-100.0
AleqgAATr,50.csv,bullypunish,0.0,-100.0
AleqgAATr,50.csv,bullypunish,0.0,-100.0
MADQN,50.csv,greedyneg,76.0,206.0
MADQN,50.csv,greedyneg,76.0,206.0
MADQN,50.csv,greedyneg,76.0,206.0
MADQN,50.csv,greedyneg,76.0,206.0
MADQN,50.csv,greedyneg,76.0,206.0
RAlegAATr,10.csv,coop,20.0,50.0
RAlegAATr,10.csv,coop,20.0,50.0
RAlegAATr,10.csv,coop,20.0,50.0
RAlegAATr,10.csv,coop,20.0,50.0
RAlegAATr,10.csv,coop,20.0,50.0
SMAlegAATr,20.csv,bullied,68.0,86.0
SMAlegAATr,20.csv,bullied,68.0,86.0
SMAlegAATr,20.csv,bullied,68.0,86.0
SMAlegAATr,20.csv,bullied,68.0,86.0
SMAlegAATr,20.csv,bullied,68.0,86.0
AlegAATr,30.csv,eee,52.0,-86.0
AlegAATr,30.csv,eee,52.0,-86.0
AlegAATr,30.csv,eee,92.0,-10.0
AlegAATr,30.csv,eee,144.0,108.0
AlegAATr,30.csv,eee,144.0,108.0
AleqgAATr,50.csv,selfplay,108.0,54.0
AleqgAATr,50.csv,selfplay,108.0,54.0
AleqgAATr,50.csv,selfplay,108.0,54.0
AleqgAATr,50.csv,selfplay,108.0,54.0
AleqgAATr,50.csv,selfplay,108.0,54.0
AlegAATr,50.csv,random,16.0,84.0
AlegAATr,50.csv,random,16.0,84.0
AlegAATr,50.csv,random,156.0,-10.0
AlegAATr,50.csv,random,120.0,48.0
AlegAATr,50.csv,random,176.0,12.0
SMAlegAATr,60.csv,spp,148.0,286.0
SMAlegAATr,60.csv,spp,148.0,286.0
SMAlegAATr,60.csv,spp,100.0,78.0
SMAlegAATr,60.csv,spp,100.0,78.0
SMAlegAATr,60.csv,spp,120.0,-180.0
MADQN,10.csv,cfr,-16.0,-12.0
MADQN,10.csv,cfr,-16.0,-12.0
MADQN,10.csv,cfr,-16.0,-12.0
MADQN,10.csv,cfr,-16.0,-12.0
MADQN,10.csv,cfr,-16.0,-12.0
SOAleqgAATr,40.csv,minimax,-76.0,-42.0
SOAleqgAATr,40.csv,minimax,-76.0,-42.0
SOAleqgAATr,40.csv,minimax,-76.0,-42.0
SOAleqgAATr,40.csv,minimax,-76.0,-42.0
SOAleqgAATr,40.csv,minimax,-76.0,-42.0
RDQN,10.csv,roundnum2,-20.0,-10.0
RDQN,10.csv,roundnum2,-20.0,-10.0
RDQN,10.csv,roundnum2,-20.0,-10.0
RDQN,10.csv,roundnum2,-20.0,-10.0
RDQN,10.csv,roundnum2,-20.0,-10.0
RAlegAATr,40.csv,selfplay,-80.0,-40.0
RAlegAATr,40.csv,selfplay,-80.0,-40.0
RAlegAATr,40.csv,selfplay,-80.0,-40.0
RAlegAATr,40.csv,selfplay,-80.0,-40.0
RAlegAATr,40.csv,selfplay,-80.0,-40.0
MADQN,10.csv,minimax,-16.0,-12.0
MADQN,10.csv,minimax,-16.0,-12.0
MADQN,10.csv,minimax,-16.0,-12.0
MADQN,10.csv,minimax,-16.0,-12.0
MADQN,10.csv,minimax,-16.0,-12.0
RawO,50.csv,random,40.0,88.0
RawO,50.csv,random,84.0,74.0
RawO,50.csv,random,48.0,84.0
RawO,50.csv,random,40.0,64.0
RawO,50.csv,random,56.0,104.0
QAlegAATr,10.csv,cfr,16.0,-28.0
QAlegAATr,10.csv,cfr,16.0,-28.0
QAlegAATr,10.csv,cfr,16.0,-28.0
QAlegAATr,10.csv,cfr,16.0,-28.0
QAlegAATr,10.csv,cfr,16.0,-28.0
RawO,50.csv,bullied,108.0,246.0
RawO,50.csv,bullied,108.0,246.0
RawO,50.csv,bullied,108.0,246.0
RawO,50.csv,bullied,108.0,246.0
RawO,50.csv,bullied,108.0,246.0
MADQN,30.csv,coop,64.0,148.0
MADQN,30.csv,coop,64.0,148.0
MADQN,30.csv,coop,64.0,148.0
MADQN,30.csv,coop,64.0,148.0
MADQN,30.csv,coop,64.0,148.0
SOAleqgAATr,30.csv,random,40.0,8.0
SOAleqgAATr,30.csv,random,72.0,40.0
SOAleqgAATr,30.csv,random,20.0,10.0
SOAleqgAATr,30.csv,random,72.0,16.0
SOAleqgAATr,30.csv,random,20.0,18.0
MADQN,60.csv,selfplay,-112.0,-56.0
MADQN,60.csv,selfplay,-112.0,-56.0
MADQN,60.csv,selfplay,-112.0,-56.0
MADQN,60.csv,selfplay,-112.0,-56.0
MADQN,60.csv,selfplay,-112.0,-56.0
QAlegAATr,10.csv,bullypunish,16.0,-28.0
QAlegAATr,10.csv,bullypunish,16.0,-28.0
QAlegAATr,10.csv,bullypunish,16.0,-28.0
QAlegAATr,10.csv,bullypunish,16.0,-28.0
QAlegAATr,10.csv,bullypunish,16.0,-28.0
SMAlegAATr,10.csv,roundnum2,20.0,-30.0
SMAlegAATr,10.csv,roundnum2,20.0,-30.0
SMAlegAATr,10.csv,roundnum2,20.0,-30.0
SMAlegAATr,10.csv,roundnum2,20.0,-30.0
SMAlegAATr,10.csv,roundnum2,20.0,-30.0
SOAleqgAATr,20.csv,greedyneg,8.0,-12.0
SOAleqgAATr,20.csv,greedyneg,8.0,-12.0
SOAleqgAATr,20.csv,greedyneg,8.0,-12.0
SOAleqgAATr,20.csv,greedyneg,8.0,-12.0
SOAleqgAATr,20.csv,greedyneg,8.0,-12.0
SOAleqgAATr,30.csv,roundnum2,-32.0,-12.0
SOAleqgAATr,30.csv,roundnum2,-36.0,-18.0
SOAleqgAATr,30.csv,roundnum2,-40.0,-16.0
SOAleqgAATr,30.csv,roundnum2,-44.0,-22.0
SOAleqgAATr,30.csv,roundnum2,-48.0,-28.0
DQN,10.csv,bullied,20.0,50.0
DQN,10.csv,bullied,20.0,50.0
DQN,10.csv,bullied,20.0,50.0
DQN,10.csv,bullied,20.0,50.0
DQN,10.csv,bullied,20.0,50.0
MADQN,60.csv,random,12.0,130.0
MADQN,60.csv,random,12.0,130.0
MADQN,60.csv,random,28.0,154.0
MADQN,60.csv,random,-8.0,100.0
MADQN,60.csv,random,24.0,148.0
RDQN,50.csv,cooppunish,0.0,100.0
RDQN,50.csv,cooppunish,0.0,100.0
RDQN,50.csv,cooppunish,0.0,100.0
RDQN,50.csv,cooppunish,0.0,100.0
RDQN,50.csv,cooppunish,0.0,100.0
RDQN,30.csv,minimax,-60.0,-30.0
RDQN,30.csv,minimax,-60.0,-30.0
RDQN,30.csv,minimax,-60.0,-30.0
RDQN,30.csv,minimax,-60.0,-30.0
RDQN,30.csv,minimax,-60.0,-30.0
SOAleqgAATr,40.csv,cfr,-76.0,-42.0
